usuario,question,tempo_implementacao,num_eventos,num_eventos_del,num_consultas,num_submissoes,num_tests,num_correct,num_errors,num_logic_errors,num_syntax_errors,qtd_alteracoes_codigo,misconceptions_detectados,total_misconceptions,categorias_afetadas,dificuldade
7606,5311,2381.100999999998,2548.0,192.0,,3.0,37.0,1.0,2.0,2.0,0.0,507.0,"A3,A5,B8,G4",4,3,100
7611,5311,274.0990000000005,1184.0,40.0,,3.0,2.0,1.0,2.0,2.0,0.0,5.0,"A3,A5,B8,G4",4,3,100
7650,5311,2769.679000000021,3888.0,259.0,,6.0,68.0,1.0,5.0,5.0,0.0,1354.0,"A5,B8,G4",3,3,100
7651,5311,1279.0239999999917,1663.0,76.0,,2.0,14.0,1.0,1.0,1.0,0.0,300.0,"A2,A3,A5,B8,B9,G4",6,3,100
7660,5311,,,,,1.0,2.0,1.0,0.0,0.0,0.0,7.0,"A3,A5,B4,B8,G4",5,3,100
2912,5313,,,,,1.0,4.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B4,B8,G4",5,3,100
3657,5313,,,,,1.0,3.0,1.0,0.0,0.0,0.0,21.0,"A5,B4,B8,B9,G4",5,3,100
5008,5313,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
5025,5313,,,,,,,,,,,,"A5,B9,G4",3,3,0
6613,5313,1745.2799999999809,2044.0,105.0,,6.0,43.0,1.0,5.0,5.0,0.0,382.0,"A3,A5,B4,B8,G4",5,3,100
7143,5313,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
7162,5313,672.7999999999871,1226.0,15.0,,1.0,2.0,1.0,0.0,0.0,0.0,3.0,"A2,A5,B8,B9,G4",5,3,100
7239,5313,,,,,,,,,,,,"A2,A3,A5,B8,C8,E1,G4",7,5,0
7568,5313,,,,,1.0,32.0,0.0,1.0,1.0,0.0,779.0,"A2,A3,A5,B8,E1,G4",6,4,0
7569,5313,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
7573,5313,,,,,,,,,,,,"A2,A5,B8,G4",4,3,0
7603,5313,,,,,,,,,,,,"A2,A3,A5,B8,G4",5,3,0
7622,5313,,,,,1.0,5.0,1.0,0.0,0.0,0.0,22.0,"A5,B8,G4",3,3,100
7624,5313,,,,,,,,,,,,"A5,B8,B9,G4",4,3,0
7648,5313,,,,,,,,,,,,"A2,A3,A5,B8,G4",5,3,0
7665,5313,442.7840000000001,788.0,32.0,,4.0,9.0,1.0,3.0,3.0,0.0,73.0,"A5,B8,B9,G4",4,3,100
3395,5367,1068.3069999999916,1124.0,27.0,,3.0,11.0,1.0,2.0,1.0,1.0,425.0,"A2,A3,A5,B8,G4",5,3,100
4317,5367,,,,,,,,,,,,"A5,G4",2,2,0
4518,5367,286.8130000000003,786.0,31.0,,1.0,4.0,1.0,0.0,0.0,0.0,20.0,"A5,G4",2,2,100
5090,5367,2148.481999999984,3040.0,137.0,,9.0,20.0,1.0,8.0,1.0,7.0,550.0,"A3,A5,G4",3,2,100
6024,5367,1269.189999999979,3081.0,73.0,,3.0,14.0,1.0,2.0,1.0,1.0,1305.0,"A3,A5,B9,G4",4,3,100
6165,5367,,,,,,,,,,,,"A3,A5,B4,G4",4,3,0
6395,5367,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,G4",3,2,100
6408,5367,1147.306999999989,1969.0,44.0,,6.0,8.0,1.0,5.0,2.0,3.0,613.0,"A3,A5,B8,B9,G4",5,3,100
6481,5367,548.4429999999957,1310.0,20.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B6,B8,G4",5,3,100
7114,5367,,,,,1.0,4.0,1.0,0.0,0.0,0.0,85.0,"A5,B8,G4",3,3,100
7116,5367,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,G4",3,2,100
7122,5367,1035.7839999999917,1418.0,49.0,,2.0,1.0,1.0,1.0,1.0,0.0,8.0,"A3,A5,G4",3,2,100
7123,5367,2673.56100000002,1228.0,46.0,,2.0,4.0,1.0,1.0,1.0,0.0,5.0,"A3,A5,G4",3,2,100
7131,5367,,,,,1.0,14.0,1.0,0.0,0.0,0.0,253.0,"A3,A5,B8,B9,G4",5,3,100
7138,5367,,,,,1.0,4.0,1.0,0.0,0.0,0.0,140.0,"A3,A5,B9,G4",4,3,100
7169,5367,1350.2899999999631,2798.0,90.0,,2.0,9.0,0.0,2.0,1.0,1.0,343.0,"A3,A5,B4,B8,G4",5,3,0
7180,5367,826.4029999999913,2675.0,130.0,,8.0,24.0,1.0,7.0,4.0,3.0,853.0,"A3,A5,B4,B8,B9,G4",6,3,100
7186,5367,,,,,1.0,3.0,1.0,0.0,0.0,0.0,2.0,"A3,A5,B4,B8,C3,G4",6,4,100
7229,5367,1157.4189999999924,1687.0,91.0,,1.0,16.0,0.0,1.0,0.0,1.0,323.0,"A3,A5,B8,G4",4,3,0
4181,5370,1321.7009999999934,2346.0,94.0,,3.0,35.0,0.0,3.0,3.0,0.0,277.0,"A3,A5,B8,B9,G4",5,3,33
4339,5370,3443.4500000000808,4823.0,301.0,,2.0,51.0,0.0,2.0,1.0,1.0,897.0,"A3,A5,B4,B8,G4",5,3,33
5008,5370,1043.600999999979,4253.0,227.0,,12.0,30.0,0.0,12.0,12.0,0.0,933.0,"A3,A5,B8,G4",4,3,67
5664,5370,,,,,1.0,15.0,1.0,0.0,0.0,0.0,198.0,"A5,B8,G4",3,3,100
5668,5370,3431.091000000054,4980.0,235.0,,10.0,52.0,0.0,10.0,10.0,0.0,1486.0,"A2,A5,G4",3,2,67
6011,5370,,,,,1.0,7.0,1.0,0.0,0.0,0.0,230.0,"A3,A5,G4",3,2,100
6125,5370,2533.6320000000237,4440.0,387.0,,2.0,33.0,1.0,1.0,1.0,0.0,1119.0,"A3,A5,B8,G4",4,3,100
6172,5370,473.0449999999948,937.0,24.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B4,B8,G4",5,3,100
6452,5370,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B6,B8,G4",5,3,100
7103,5370,2456.2270000000003,3848.0,239.0,,9.0,52.0,1.0,8.0,7.0,1.0,975.0,"A5,B8,E1,G4",4,4,100
7105,5370,,,,,1.0,11.0,1.0,0.0,0.0,0.0,419.0,"A3,A5,B4,B8,G4",5,3,100
7106,5370,1290.989999999994,2430.0,77.0,,3.0,32.0,1.0,2.0,2.0,0.0,478.0,"A3,A5,B4,B8,G4",5,3,100
7121,5370,,,,,1.0,4.0,1.0,0.0,0.0,0.0,7.0,"A5,B8,G4",3,3,100
7139,5370,,,,,1.0,17.0,1.0,0.0,0.0,0.0,568.0,"A5,B8,G4",3,3,100
7142,5370,2706.592000000048,7078.0,321.0,,67.0,36.0,1.0,66.0,27.0,39.0,1988.0,"A3,A5,B8,G4",4,3,100
7159,5370,2424.8059999999828,2389.0,49.0,,3.0,17.0,1.0,2.0,2.0,0.0,539.0,"A3,A4,A5,B6,B8,B9,G4",7,3,100
7160,5370,4531.293000000227,7803.0,241.0,,1.0,53.0,1.0,0.0,0.0,0.0,2512.0,"A3,A5,B6,B8,G4",5,3,100
7171,5370,,,,,1.0,25.0,1.0,0.0,0.0,0.0,756.0,"A3,A5,B8,B9,G4",5,3,100
7175,5370,1647.221999999991,2644.0,157.0,,15.0,28.0,1.0,14.0,12.0,2.0,1046.0,"A5,B8,G4",3,3,100
7178,5370,1666.3869999999872,2426.0,165.0,,5.0,23.0,0.0,5.0,5.0,0.0,407.0,"A3,A5,B8,B9,G4",5,3,67
7196,5370,2656.8640000000205,2781.0,176.0,,18.0,11.0,1.0,17.0,10.0,7.0,476.0,"A5,B4,B8,B9,G4",5,3,100
3384,5369,1627.4749999999854,1643.0,84.0,,11.0,17.0,1.0,10.0,3.0,7.0,203.0,"A3,A5,B8,G4",4,3,100
3657,5369,207.19900000000104,1018.0,34.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A5,B4,B8,B9,G4",5,3,100
4194,5369,,,,,1.0,12.0,1.0,0.0,0.0,0.0,553.0,"A5,B8,B9,G4",4,3,100
4646,5369,3180.0390000000684,5760.0,231.0,,2.0,22.0,1.0,1.0,0.0,1.0,1005.0,"A5,B4,G4",3,3,100
4781,5369,,,,,1.0,9.0,1.0,0.0,0.0,0.0,1314.0,"A5,G4",2,2,100
6004,5369,,,,,,,,,,,,"A5,B4,B8,G4",4,3,0
6080,5369,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B4,B8,G4",5,3,100
6462,5369,1593.352999999974,2422.0,97.0,,1.0,8.0,1.0,0.0,0.0,0.0,272.0,"A3,A5,B6,B8,E1,G4",6,4,100
6484,5369,1072.9049999999895,1105.0,23.0,,2.0,3.0,1.0,1.0,0.0,1.0,44.0,"A3,A5,B8,G4",4,3,100
6531,5369,,,,,1.0,2.0,1.0,0.0,0.0,0.0,55.0,"A3,A5,B4,G4",4,3,100
6613,5369,1233.0359999999814,2512.0,59.0,,1.0,11.0,1.0,0.0,0.0,0.0,757.0,"A3,A5,B4,B8,G4",5,3,100
7101,5369,,,,,1.0,9.0,1.0,0.0,0.0,0.0,317.0,"A5,B8,G4",3,3,100
7107,5369,,,,,1.0,12.0,1.0,0.0,0.0,0.0,172.0,"A3,A5,B8,B9,G4",5,3,100
7111,5369,732.9719999999943,2395.0,63.0,,1.0,3.0,1.0,0.0,0.0,0.0,269.0,"A3,A5,B4,B8,G4",5,3,100
7126,5369,1189.408999999992,1173.0,17.0,,5.0,15.0,1.0,4.0,4.0,0.0,97.0,"A3,A5,B4,G4",4,3,100
7133,5369,,,,,,,,,,,,"A3,A5,B4,G4",4,3,0
7134,5369,,,,,1.0,3.0,1.0,0.0,0.0,0.0,56.0,"A5,B8,G4",3,3,100
7158,5369,,,,,1.0,10.0,1.0,0.0,0.0,0.0,368.0,"A3,A5,B8,B9,G4",5,3,100
7163,5369,1187.773999999966,3338.0,40.0,,2.0,4.0,1.0,1.0,0.0,1.0,50.0,"A2,A3,A5,B8,G4",5,3,100
7165,5369,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B4,B8,B9,G4",6,3,100
7166,5369,442.8139999999967,767.0,6.0,,13.0,1.0,1.0,12.0,12.0,0.0,0.0,"A5,B4,B8,G4",4,3,100
7181,5369,,,,,1.0,3.0,1.0,0.0,0.0,0.0,26.0,"A2,A5,B8,B9,G4",5,3,100
7192,5369,,,,,,,,,,,,"A3,A5,G4",3,2,0
7195,5369,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A2,A5,B4,B8,B9,G4",6,3,100
7211,5369,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
7212,5369,1010.0669999999924,1598.0,45.0,,4.0,7.0,1.0,3.0,3.0,0.0,104.0,"A3,A5,B8,B9,G4",5,3,100
2912,5374,,,,,1.0,7.0,1.0,0.0,0.0,0.0,190.0,"A3,A5,B4,B8,G4",5,3,100
3395,5374,3531.02500000002,4551.0,229.0,,4.0,28.0,1.0,3.0,0.0,3.0,1711.0,"A2,A3,A5,B8,G4",5,3,100
3757,5374,548.9019999999934,1400.0,44.0,,2.0,4.0,1.0,1.0,1.0,0.0,295.0,"A3,A5,G4",3,2,100
3799,5374,,,,,1.0,28.0,1.0,0.0,0.0,0.0,903.0,"A2,A3,A5,B9,G4",5,3,100
4700,5374,,,,,,,,,,,,"A2,A3,A5,B8,G4",5,3,0
6004,5374,1352.3269999999816,2724.0,152.0,,1.0,7.0,0.0,1.0,1.0,0.0,161.0,"A5,B4,B8,G4",4,3,0
6363,5374,2927.0530000000517,6058.0,243.0,,3.0,63.0,1.0,2.0,2.0,0.0,2371.0,"A5,B8,B9,G4",4,3,100
6475,5374,,,,,1.0,7.0,1.0,0.0,0.0,0.0,409.0,"A5,B8,B9,G4",4,3,100
7116,5374,1578.5889999999767,3475.0,178.0,,3.0,11.0,1.0,2.0,1.0,1.0,708.0,"A3,A5,G4",3,2,100
7128,5374,1680.4719999999984,766.0,17.0,,2.0,1.0,0.0,2.0,0.0,2.0,0.0,"A3,A5,B4,B8,G4",5,3,0
7131,5374,,,,,,,,,,,,"A3,A5,B8,B9,G4",5,3,0
7133,5374,,,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B4,G4",4,3,100
7160,5374,2091.0399999999954,3055.0,106.0,,1.0,6.0,1.0,0.0,0.0,0.0,287.0,"A3,A5,B6,B8,G4",5,3,100
7164,5374,2470.8050000000194,3646.0,214.0,,1.0,39.0,1.0,0.0,0.0,0.0,1351.0,"A5,B4,B8,G4",4,3,100
7237,5374,5037.180000000356,9285.0,634.0,,3.0,103.0,1.0,2.0,2.0,0.0,1221.0,"A3,A5,B4,B8,B9,G4",6,3,0
7580,5374,593.7199999999937,2417.0,108.0,,2.0,9.0,1.0,1.0,1.0,0.0,99.0,"A5,B8,E1,G4",4,4,100
7599,5374,,,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,"A2,A5,B8,G4",4,3,100
7603,5374,,,,,,,,,,,,"A2,A3,A5,B8,G4",5,3,0
7626,5374,564.7939999999965,3027.0,118.0,,4.0,7.0,1.0,3.0,3.0,0.0,77.0,"A5,B4,B8,B9,G4",5,3,100
7650,5374,,,,,1.0,18.0,1.0,0.0,0.0,0.0,538.0,"A5,B8,G4",3,3,100
7658,5374,,,,,1.0,23.0,1.0,0.0,0.0,0.0,783.0,"A3,A5,B8,B9,E1,G4",6,4,100
7685,5374,252.61900000000023,926.0,15.0,,2.0,1.0,1.0,1.0,1.0,0.0,13.0,"A3,A5,B8,G4",4,3,100
8180,5374,2505.407000000022,3546.0,168.0,,1.0,21.0,0.0,1.0,1.0,0.0,1196.0,"A3,A5,B8,G4",4,3,0
8187,5374,,,,,,,,,,,,"A3,A5,B8,C3,C8,G4",6,4,0
8646,5374,1506.2389999999589,4786.0,168.0,,11.0,12.0,1.0,10.0,3.0,7.0,910.0,"A5,B9,G4",3,3,100
8671,5374,,,,,,,,,,,,"A2,A3,A5,B4,B8,B9,G4",7,3,0
8886,5374,,,,,,,,,,,,"A3,A4,A5,B8,G4",5,3,0
2377,5382,,,,,1.0,19.0,1.0,0.0,0.0,0.0,206.0,"A3,A5,B8,G4",4,3,100
4518,5382,700.9689999999964,2563.0,91.0,,1.0,15.0,1.0,0.0,0.0,0.0,1034.0,"A5,G4",2,2,100
5536,5382,2161.399999999984,2816.0,170.0,,11.0,25.0,0.0,11.0,0.0,11.0,1392.0,"A3,A4,A5,B4,G4",5,3,0
6132,5382,,,,,,,,,,,,"A2,A3,A5,B8,B9,G4",6,3,0
6379,5382,191.79800000000128,1445.0,23.0,,2.0,2.0,1.0,1.0,1.0,0.0,34.0,"A5,B8,B9,G4",4,3,100
6484,5382,1549.2309999999777,3137.0,143.0,,2.0,11.0,1.0,1.0,0.0,1.0,139.0,"A3,A5,B8,G4",4,3,100
7136,5382,1125.2939999999946,1980.0,86.0,,1.0,13.0,1.0,0.0,0.0,0.0,704.0,"A3,A5,B8,G4",4,3,100
7167,5382,,,,,1.0,5.0,1.0,0.0,0.0,0.0,212.0,"A5,B4,B8,G4",4,3,100
7168,5382,1908.4299999999644,3598.0,149.0,,1.0,27.0,0.0,1.0,1.0,0.0,1143.0,"A5,B4,B8,B9,G4",5,3,0
7216,5382,1689.016999999979,2736.0,142.0,,5.0,18.0,1.0,4.0,4.0,0.0,1263.0,"A5,B8,B9,G4",4,3,100
7566,5382,436.4849999999993,1899.0,60.0,,2.0,10.0,1.0,1.0,1.0,0.0,410.0,"A2,A5,B8,G4",4,3,100
7569,5382,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
7595,5382,266.29000000000144,1669.0,40.0,,3.0,2.0,1.0,2.0,2.0,0.0,92.0,"A2,A3,A5,B8,B9,G4",6,3,100
7601,5382,,,,,1.0,19.0,1.0,0.0,0.0,0.0,1517.0,"A5,B4,B8,G4",4,3,100
7690,5382,474.8379999999953,2390.0,75.0,,2.0,3.0,1.0,1.0,1.0,0.0,454.0,"A3,A5,G4",3,2,100
8184,5382,,,,,1.0,3.0,1.0,0.0,0.0,0.0,1.0,"A3,A5,B8,B9,G4",5,3,100
8647,5382,2509.023999999989,4286.0,140.0,,12.0,75.0,1.0,11.0,7.0,4.0,2362.0,"A3,A5,B4,B8,B9,G4",6,3,100
8674,5382,1227.1629999999848,2777.0,128.0,,2.0,10.0,1.0,1.0,1.0,0.0,447.0,"A3,A5,B4,B8,G4",5,3,100
8758,5382,2440.2469999999544,4722.0,300.0,,1.0,23.0,0.0,1.0,1.0,0.0,1174.0,"A3,A5,B4,B8,G4",5,3,0
2927,5383,1759.7049999999836,2189.0,56.0,,2.0,8.0,1.0,1.0,0.0,1.0,91.0,"A3,A5,B4,B8,B9,G4",6,3,100
2964,5383,355.919999999996,2268.0,76.0,,2.0,12.0,1.0,1.0,1.0,0.0,541.0,"A5,B8,G4",3,3,100
3169,5383,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
5687,5383,751.0929999999976,1601.0,46.0,,9.0,2.0,1.0,8.0,6.0,2.0,60.0,"A5,G4",2,2,100
5824,5383,,,,,,,,,,,,"A2,A3,A5,B8,G4",5,3,0
6011,5383,,,,,,,,,,,,"A3,A5,G4",3,2,0
6024,5383,,,,,,,,,,,,"A3,A5,B9,G4",4,3,0
6432,5383,1875.998999999943,4376.0,182.0,,3.0,16.0,1.0,2.0,0.0,2.0,475.0,"A2,A3,A4,A5,B4,B8,G4",7,3,100
6531,5383,4614.722000000404,13416.0,559.0,,3.0,48.0,1.0,2.0,2.0,0.0,3883.0,"A3,A5,B4,G4",4,3,100
7107,5383,352.51699999999875,1243.0,16.0,,1.0,1.0,1.0,0.0,0.0,0.0,8.0,"A3,A5,B8,B9,G4",5,3,100
7123,5383,2699.850000000012,4016.0,196.0,,4.0,32.0,1.0,3.0,1.0,2.0,567.0,"A3,A5,G4",3,2,100
7132,5383,,,,,1.0,17.0,1.0,0.0,0.0,0.0,1777.0,"A3,A5,B8,B9,G4",5,3,100
7142,5383,580.9809999999949,1572.0,40.0,,1.0,4.0,1.0,0.0,0.0,0.0,214.0,"A3,A5,B8,G4",4,3,100
7158,5383,1836.2589999999475,3904.0,91.0,,7.0,23.0,1.0,6.0,0.0,6.0,893.0,"A3,A5,B8,B9,G4",5,3,100
7188,5383,,,,,1.0,34.0,1.0,0.0,0.0,0.0,1387.0,"A3,A5,B4,B8,B9,G4",6,3,100
7192,5383,,,,,,,,,,,,"A3,A5,G4",3,2,0
7204,5383,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A2,A3,A5,B4,B8,G4",6,3,100
7212,5383,403.81799999999737,1472.0,33.0,,2.0,2.0,1.0,1.0,1.0,0.0,3.0,"A3,A5,B8,B9,G4",5,3,100
7239,5383,,,,,1.0,19.0,1.0,0.0,0.0,0.0,630.0,"A2,A3,A5,B8,C8,E1,G4",7,5,100
7635,5383,2837.580000000014,3704.0,177.0,,5.0,28.0,1.0,4.0,2.0,2.0,689.0,"A2,A3,A5,B4,B8,G4",6,3,100
7660,5383,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,B4,B8,G4",5,3,100
7668,5383,,,,,1.0,2.0,1.0,0.0,0.0,0.0,8.0,"A2,A5,B8,B9,G4",5,3,100
7748,5383,,,,,1.0,4.0,1.0,0.0,0.0,0.0,393.0,"A3,A5,B4,B8,B9,G4",6,3,100
8171,5383,193.8390000000008,827.0,19.0,,2.0,1.0,1.0,1.0,0.0,1.0,1.0,"A5,B8,G4",3,3,100
8190,5383,1706.862999999961,5463.0,282.0,,2.0,29.0,1.0,1.0,1.0,0.0,3496.0,"A3,A5,B8,G4",4,3,100
8414,5383,3420.8910000000265,10849.0,532.0,,10.0,151.0,0.0,10.0,8.0,2.0,7222.0,"A3,A5,B4,B8,B9,G4",6,3,0
8667,5383,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A5,B4,B8,B9,G4",5,3,100
3657,5384,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A5,B4,B8,B9,G4",5,3,100
4399,5384,434.7669999999994,1788.0,60.0,,4.0,9.0,1.0,3.0,3.0,0.0,298.0,"A5,B8,B9,G4",4,3,100
6165,5384,,,,,1.0,15.0,1.0,0.0,0.0,0.0,1279.0,"A3,A5,B4,G4",4,3,100
6338,5384,,,,,,,,,,,,"A3,A5,B9,G4",4,3,0
6395,5384,,,,,1.0,17.0,1.0,0.0,0.0,0.0,716.0,"A3,A5,G4",3,2,100
7103,5384,1624.8109999999842,3071.0,164.0,,2.0,20.0,1.0,1.0,0.0,1.0,739.0,"A5,B8,E1,G4",4,4,100
7114,5384,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A5,B8,G4",3,3,100
7134,5384,1098.1839999999893,2498.0,96.0,,2.0,13.0,1.0,1.0,0.0,1.0,1670.0,"A5,B8,G4",3,3,100
7138,5384,,,,,1.0,6.0,1.0,0.0,0.0,0.0,391.0,"A3,A5,B9,G4",4,3,100
7161,5384,1424.9539999999915,1290.0,51.0,,3.0,3.0,1.0,2.0,1.0,1.0,9.0,"A3,A5,B8,B9,G4",5,3,100
7169,5384,2592.967999999973,8696.0,532.0,,6.0,102.0,1.0,5.0,5.0,0.0,2071.0,"A3,A5,B4,B8,G4",5,3,100
7176,5384,2676.515000000061,6903.0,619.0,,5.0,30.0,1.0,4.0,2.0,2.0,921.0,"A3,A5,G4",3,2,100
7178,5384,1443.57899999998,2319.0,110.0,,7.0,5.0,1.0,6.0,2.0,4.0,129.0,"A3,A5,B8,B9,G4",5,3,100
7229,5384,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
7563,5384,,,,,1.0,11.0,1.0,0.0,0.0,0.0,907.0,"A3,A5,B4,B8,G4",5,3,100
7564,5384,,,,,1.0,5.0,1.0,0.0,0.0,0.0,15.0,"A2,A3,A5,B4,B8,G4",6,3,100
7567,5384,,,,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,"A2,A3,A5,B4,B8,B9,C3,G4",8,4,100
7615,5384,,,,,1.0,5.0,1.0,0.0,0.0,0.0,356.0,"A3,A5,B4,B8,G4",5,3,100
7666,5384,408.98199999999633,1419.0,25.0,,2.0,0.0,1.0,1.0,1.0,0.0,15.0,"A3,A5,B8,B9,G4",5,3,100
8806,5384,,,,,,,,,,,,"A3,A5,B8,B9,C8,G4",6,4,0
3859,5385,1728.3099999999808,2742.0,56.0,,1.0,13.0,1.0,0.0,0.0,0.0,293.0,"A2,A3,A5,B4,B8,G4",6,3,100
4282,5385,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A4,A5,B8,G4",4,3,100
4646,5385,1755.1609999999869,2696.0,117.0,,11.0,25.0,1.0,10.0,10.0,0.0,343.0,"A5,B4,G4",3,3,100
5029,5385,2662.378999999986,5336.0,347.0,,5.0,42.0,1.0,4.0,4.0,0.0,1845.0,"A3,A5,B8,B9,G4",5,3,100
5090,5385,,,,,,,,,,,,"A3,A5,G4",3,2,0
6342,5385,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
6431,5385,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
6462,5385,,,,,1.0,8.0,1.0,0.0,0.0,0.0,21.0,"A3,A5,B6,B8,E1,G4",6,4,100
6481,5385,1554.3309999999738,2820.0,195.0,,3.0,0.0,1.0,2.0,0.0,2.0,118.0,"A3,A5,B6,B8,G4",5,3,100
7097,5385,,,,,1.0,9.0,1.0,0.0,0.0,0.0,186.0,"A3,A5,B8,B9,G4",5,3,100
7101,5385,,,,,1.0,10.0,1.0,0.0,0.0,0.0,534.0,"A5,B8,G4",3,3,100
7118,5385,845.1299999999889,2829.0,108.0,,2.0,11.0,1.0,1.0,0.0,1.0,207.0,"A3,A5,B4,B8,G4",5,3,100
7124,5385,1121.990999999997,1564.0,60.0,,3.0,6.0,1.0,2.0,0.0,2.0,226.0,"A3,A5,B8,B9,G4",5,3,100
7144,5385,1804.6539999999743,2716.0,102.0,,5.0,9.0,1.0,4.0,3.0,1.0,62.0,"A5,B8,E1,G4",4,4,100
7146,5385,1240.9589999999712,2803.0,53.0,,3.0,4.0,1.0,2.0,1.0,1.0,368.0,"A5,B4,B8,G4",4,3,100
7151,5385,1495.742999999992,1333.0,53.0,,10.0,14.0,1.0,9.0,0.0,9.0,189.0,"A5,G4",2,2,100
7154,5385,1523.1329999999834,2869.0,100.0,,10.0,7.0,1.0,9.0,0.0,9.0,633.0,"A5,B8,G4",3,3,100
7163,5385,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"A2,A3,A5,B8,G4",5,3,100
7170,5385,,,,,,,,,,,,"A3,A5,B8,B9,C8,G4",6,4,0
7171,5385,489.075999999998,1710.0,48.0,,2.0,12.0,1.0,1.0,1.0,0.0,943.0,"A3,A5,B8,B9,G4",5,3,100
7235,5385,,,,,1.0,3.0,1.0,0.0,0.0,0.0,46.0,"A3,A4,A5,G4",4,2,100
7568,5385,2398.896000000015,3154.0,208.0,,21.0,20.0,1.0,20.0,18.0,2.0,1303.0,"A2,A3,A5,B8,E1,G4",6,4,100
7590,5385,,,,,1.0,13.0,1.0,0.0,0.0,0.0,335.0,"A2,A3,A5,B4,B8,G4",6,3,100
7606,5385,,,,,,,,,,,,"A3,A5,B8,G4",4,3,0
7608,5385,,,,,,,,,,,,"A5,G4",2,2,0
8785,5385,,,,,1.0,2.0,0.0,1.0,0.0,1.0,172.0,"A2,A3,A5,B8,G4",5,3,0
4781,5387,1619.08999999993,7239.0,283.0,,1.0,15.0,0.0,1.0,1.0,0.0,1566.0,"A5,G4",2,2,0
5628,5387,1102.4549999999642,3819.0,204.0,,1.0,10.0,1.0,0.0,0.0,0.0,461.0,"A3,A5,B8,G4",4,3,100
5816,5387,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,"A3,A5,B4,B8,G4",5,3,0
5998,5387,281.505000000001,1225.0,15.0,,8.0,7.0,1.0,7.0,3.0,4.0,64.0,"A2,A3,A5,G4",4,2,100
6461,5387,,,,,1.0,11.0,1.0,0.0,0.0,0.0,434.0,"A3,A5,B9,G4",4,3,100
6613,5387,3814.6710000001863,10833.0,470.0,,3.0,45.0,1.0,2.0,1.0,1.0,4696.0,"A3,A5,B4,B8,G4",5,3,100
7112,5387,,,,,,,,,,,,"A3,A5,B8,B9,G4",5,3,0
7119,5387,,,,,1.0,2.0,1.0,0.0,0.0,0.0,43.0,"A5,B11,B8,B9,G4",5,3,100
7122,5387,1159.384999999991,2984.0,225.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"A3,A5,G4",3,2,100
7162,5387,269.7680000000011,1748.0,49.0,,1.0,2.0,1.0,0.0,0.0,0.0,4.0,"A2,A5,B8,B9,G4",5,3,100
7166,5387,,,,,1.0,5.0,1.0,0.0,0.0,0.0,426.0,"A5,B4,B8,G4",4,3,100
7196,5387,933.602999999994,1807.0,50.0,,5.0,4.0,1.0,4.0,4.0,0.0,40.0,"A5,B4,B8,B9,G4",5,3,100
7558,5387,,,,,,,,,,,,"A3,A5,G4",3,2,0
7575,5387,2364.119999999995,6933.0,471.0,,3.0,24.0,1.0,2.0,2.0,0.0,2168.0,"A5,B4,B8,G4",4,3,100
7596,5387,1553.549999999942,5302.0,381.0,,4.0,16.0,1.0,3.0,1.0,2.0,813.0,"A3,A5,B4,B8,G4",5,3,100
7605,5387,,,,,1.0,21.0,1.0,0.0,0.0,0.0,642.0,"A2,A5,B4,B8,B9,G4",6,3,100
7656,5387,1154.997999999977,2851.0,110.0,,3.0,8.0,1.0,2.0,2.0,0.0,295.0,"A3,A5,G4",3,2,100
