usuario,question,tempo_implementacao,num_eventos,num_eventos_del,num_submissoes,num_tests,num_correct,num_errors,num_logic_errors,num_syntax_errors,qtd_alteracoes_codigo,taxa_acerto,taxa_aceitacao,num_consultas,misconceptions_detectados,total_misconceptions,categorias_afetadas,dificuldade,MD1_taxa_acerto,MD2_num_submissoes,MD3_taxa_aceitacao,MD4_num_testes,MD5_num_consultas,MD6_erros_logica,MD7_erros_sintaxe,MD8_total_erros,MD9_eventos_delecao,MD10_total_eventos,MD11_tempo_implementacao,MD12_alteracoes_codigo,MD13_discriminacao_questao,MD13_contribuicao_individual
8643,6535,3301.8430000000267,4984.0,495.0,30,73,1.0,29,22,7,1806,0.0,0.03333333333333333,103,G4,1,1,0,0.0,30,0.03333333333333333,73,103,22,7,29,495.0,4984.0,3301.8430000000267,1806,,
8661,6535,844.191999999994,2365.0,178.0,5,22,1.0,4,4,0,1404,0.0,0.2,27,G4,1,1,0,0.0,5,0.2,22,27,4,0,4,178.0,2365.0,844.191999999994,1404,,
8722,6535,213.38200000000052,926.0,21.0,3,3,1.0,2,2,0,30,0.0,0.3333333333333333,6,,0,0,0,0.0,3,0.3333333333333333,3,6,2,0,2,21.0,926.0,213.38200000000052,30,,
8738,6535,1323.1149999999834,1923.0,132.0,10,6,1.0,9,5,4,235,0.0,0.1,16,"B8,G4",2,2,0,0.0,10,0.1,6,16,5,4,9,132.0,1923.0,1323.1149999999834,235,,
8739,6535,1645.6209999999903,2044.0,136.0,18,23,1.0,17,12,5,406,0.0,0.05555555555555555,41,G4,1,1,0,0.0,18,0.05555555555555555,23,41,12,5,17,136.0,2044.0,1645.6209999999903,406,,
8744,6535,1730.8079999999725,3371.0,203.0,3,37,1.0,2,2,0,1431,0.0,0.3333333333333333,40,G4,1,1,0,0.0,3,0.3333333333333333,37,40,2,0,2,203.0,3371.0,1730.8079999999725,1431,,
8754,6535,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,"B8,G4",2,2,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
8758,6535,2336.525999999991,2144.0,142.0,6,30,0.0,6,6,0,358,0.0,0.0,36,,0,0,0,0.0,6,0.0,30,36,6,0,6,142.0,2144.0,2336.525999999991,358,,
8771,6535,,,,1,59,1.0,0,0,0,2789,0.0,1.0,60,G4,1,1,0,0.0,1,1.0,59,60,0,0,0,,,,2789,,
8783,6535,,,,1,15,1.0,0,0,0,134,0.0,1.0,16,G4,1,1,0,0.0,1,1.0,15,16,0,0,0,,,,134,,
8795,6535,1912.5129999999876,2356.0,199.0,7,33,1.0,6,4,2,688,0.0,0.14285714285714285,40,G4,1,1,0,0.0,7,0.14285714285714285,33,40,4,2,6,199.0,2356.0,1912.5129999999876,688,,
8796,6535,1732.8419999999855,1387.0,87.0,3,13,1.0,2,2,0,39,0.0,0.3333333333333333,16,G4,1,1,0,0.0,3,0.3333333333333333,13,16,2,0,2,87.0,1387.0,1732.8419999999855,39,,
8799,6535,1230.105999999984,3326.0,287.0,4,25,1.0,3,3,0,1272,0.0,0.25,29,G4,1,1,0,0.0,4,0.25,25,29,3,0,3,287.0,3326.0,1230.105999999984,1272,,
8800,6535,1055.2649999999808,2657.0,164.0,14,21,1.0,13,11,2,1787,0.0,0.07142857142857142,35,G4,1,1,0,0.0,14,0.07142857142857142,21,35,11,2,13,164.0,2657.0,1055.2649999999808,1787,,
8804,6535,1682.2159999999883,2956.0,158.0,14,27,1.0,13,10,3,1463,0.0,0.07142857142857142,41,G4,1,1,0,0.0,14,0.07142857142857142,27,41,10,3,13,158.0,2956.0,1682.2159999999883,1463,,
8828,6535,807.5389999999919,2597.0,111.0,5,30,1.0,4,4,0,297,0.0,0.2,35,G4,1,1,0,0.0,5,0.2,30,35,4,0,4,111.0,2597.0,807.5389999999919,297,,
8875,6535,1764.966999999995,1713.0,129.0,4,11,0.0,4,1,3,317,0.0,0.0,15,"A3,G4",2,2,0,0.0,4,0.0,11,15,1,3,4,129.0,1713.0,1764.966999999995,317,,
8877,6535,1020.8919999999944,2141.0,104.0,8,16,1.0,7,5,2,543,0.0,0.125,24,,0,0,0,0.0,8,0.125,16,24,5,2,7,104.0,2141.0,1020.8919999999944,543,,
8878,6535,968.9249999999946,2003.0,76.0,4,28,0.0,4,4,0,770,0.0,0.0,32,G4,1,1,0,0.0,4,0.0,28,32,4,0,4,76.0,2003.0,968.9249999999946,770,,
8886,6535,1203.5889999999945,1840.0,94.0,5,17,1.0,4,4,0,163,0.0,0.2,22,G4,1,1,0,0.0,5,0.2,17,22,4,0,4,94.0,1840.0,1203.5889999999945,163,,
8636,6548,,,,1,4,1.0,0,0,0,0,0.0,1.0,5,H1,1,1,0,0.0,1,1.0,4,5,0,0,0,,,,0,,
8643,6548,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8646,6548,181.71700000000047,647.0,8.0,2,2,1.0,1,0,1,5,0.0,0.5,4,G4,1,1,0,0.0,2,0.5,2,4,0,1,1,8.0,647.0,181.71700000000047,5,,
8654,6548,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,"B8,G4",2,2,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8656,6548,,,,1,2,1.0,0,0,0,0,0.0,1.0,3,"B8,G4",2,2,0,0.0,1,1.0,2,3,0,0,0,,,,0,,
8663,6548,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,"B8,G4",2,2,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8673,6548,1352.6019999999835,3684.0,277.0,3,44,1.0,2,1,1,731,0.0,0.3333333333333333,47,"B8,G4",2,2,0,0.0,3,0.3333333333333333,44,47,1,1,2,277.0,3684.0,1352.6019999999835,731,,
8674,6548,,,,1,3,1.0,0,0,0,0,0.0,1.0,4,"B8,G4",2,2,0,0.0,1,1.0,3,4,0,0,0,,,,0,,
8720,6548,,,,1,5,1.0,0,0,0,0,0.0,1.0,6,G4,1,1,0,0.0,1,1.0,5,6,0,0,0,,,,0,,
8727,6548,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,"B8,G4",2,2,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
8734,6548,130.9460000000004,619.0,12.0,2,2,1.0,1,0,1,6,0.0,0.5,4,G4,1,1,0,0.0,2,0.5,2,4,0,1,1,12.0,619.0,130.9460000000004,6,,
8743,6548,949.1059999999952,1412.0,31.0,3,15,1.0,2,2,0,180,0.0,0.3333333333333333,18,G4,1,1,0,0.0,3,0.3333333333333333,15,18,2,0,2,31.0,1412.0,949.1059999999952,180,,
8750,6548,,,,1,2,1.0,0,0,0,0,0.0,1.0,3,"B8,G4",2,2,0,0.0,1,1.0,2,3,0,0,0,,,,0,,
8764,6548,,,,1,4,1.0,0,0,0,0,0.0,1.0,5,G4,1,1,0,0.0,1,1.0,4,5,0,0,0,,,,0,,
8776,6548,135.9880000000002,753.0,46.0,2,3,1.0,1,0,1,1,0.0,0.5,5,G4,1,1,0,0.0,2,0.5,3,5,0,1,1,46.0,753.0,135.9880000000002,1,,
8777,6548,371.2699999999984,1237.0,57.0,1,4,1.0,0,0,0,19,0.0,1.0,5,G4,1,1,0,0.0,1,1.0,4,5,0,0,0,57.0,1237.0,371.2699999999984,19,,
8780,6548,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8795,6548,,,,1,2,1.0,0,0,0,95,0.0,1.0,3,G4,1,1,0,0.0,1,1.0,2,3,0,0,0,,,,95,,
8797,6548,,,,1,3,1.0,0,0,0,6,0.0,1.0,4,G4,1,1,0,0.0,1,1.0,3,4,0,0,0,,,,6,,
8801,6548,,,,1,4,1.0,0,0,0,63,0.0,1.0,5,"B8,G4",2,2,0,0.0,1,1.0,4,5,0,0,0,,,,63,,
5457,6549,840.8289999999967,1202.0,56.0,3,9,1.0,2,2,0,97,0.0,0.3333333333333333,12,B8,1,1,0,0.0,3,0.3333333333333333,9,12,2,0,2,56.0,1202.0,840.8289999999967,97,,
6376,6549,,,,1,3,1.0,0,0,0,5,0.0,1.0,4,G4,1,1,0,0.0,1,1.0,3,4,0,0,0,,,,5,,
8633,6549,1231.8689999999915,2113.0,175.0,18,18,1.0,17,1,16,401,0.0,0.05555555555555555,36,"B8,G4",2,2,0,0.0,18,0.05555555555555555,18,36,1,16,17,175.0,2113.0,1231.8689999999915,401,,
8640,6549,875.2049999999947,2109.0,177.0,5,26,1.0,4,4,0,372,0.0,0.2,31,G4,1,1,0,0.0,5,0.2,26,31,4,0,4,177.0,2109.0,875.2049999999947,372,,
8660,6549,,,,1,22,1.0,0,0,0,453,0.0,1.0,23,G4,1,1,0,0.0,1,1.0,22,23,0,0,0,,,,453,,
8667,6549,234.17500000000035,759.0,24.0,2,2,1.0,1,0,1,11,0.0,0.5,4,G4,1,1,0,0.0,2,0.5,2,4,0,1,1,24.0,759.0,234.17500000000035,11,,
8668,6549,,,,1,2,1.0,0,0,0,0,0.0,1.0,3,"B8,G4",2,2,0,0.0,1,1.0,2,3,0,0,0,,,,0,,
8669,6549,,,,1,5,1.0,0,0,0,0,0.0,1.0,6,G4,1,1,0,0.0,1,1.0,5,6,0,0,0,,,,0,,
8681,6549,,,,1,4,1.0,0,0,0,0,0.0,1.0,5,G4,1,1,0,0.0,1,1.0,4,5,0,0,0,,,,0,,
8687,6549,,,,1,4,1.0,0,0,0,0,0.0,1.0,5,G4,1,1,0,0.0,1,1.0,4,5,0,0,0,,,,0,,
8716,6549,,,,1,4,1.0,0,0,0,0,0.0,1.0,5,G4,1,1,0,0.0,1,1.0,4,5,0,0,0,,,,0,,
8717,6549,,,,1,3,1.0,0,0,0,6,0.0,1.0,4,G4,1,1,0,0.0,1,1.0,3,4,0,0,0,,,,6,,
8725,6549,,,,1,2,1.0,0,0,0,0,0.0,1.0,3,"B8,G4",2,2,0,0.0,1,1.0,2,3,0,0,0,,,,0,,
8736,6549,,,,1,2,1.0,0,0,0,4,0.0,1.0,3,,0,0,0,0.0,1,1.0,2,3,0,0,0,,,,4,,
8740,6549,327.63799999999844,1905.0,125.0,1,7,1.0,0,0,0,264,0.0,1.0,8,"B8,G4",2,2,0,0.0,1,1.0,7,8,0,0,0,125.0,1905.0,327.63799999999844,264,,
8762,6549,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,G4,1,1,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
8787,6549,,,,1,2,1.0,0,0,0,0,0.0,1.0,3,G4,1,1,0,0.0,1,1.0,2,3,0,0,0,,,,0,,
8793,6549,,,,1,9,1.0,0,0,0,8,0.0,1.0,10,G4,1,1,0,0.0,1,1.0,9,10,0,0,0,,,,8,,
8806,6549,,,,1,3,1.0,0,0,0,0,0.0,1.0,4,G4,1,1,0,0.0,1,1.0,3,4,0,0,0,,,,0,,
8834,6549,,,,1,2,1.0,0,0,0,0,0.0,1.0,3,,0,0,0,0.0,1,1.0,2,3,0,0,0,,,,0,,
2647,6561,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
6541,6561,97.13800000000003,586.0,6.0,2,2,1.0,1,0,1,1,0.0,0.5,4,G4,1,1,0,0.0,2,0.5,2,4,0,1,1,6.0,586.0,97.13800000000003,1,,
8651,6561,,,,1,3,1.0,0,0,0,0,0.0,1.0,4,"B8,G4",2,2,0,0.0,1,1.0,3,4,0,0,0,,,,0,,
8658,6561,,,,1,2,1.0,0,0,0,0,0.0,1.0,3,,0,0,0,0.0,1,1.0,2,3,0,0,0,,,,0,,
8661,6561,,,,1,2,1.0,0,0,0,0,0.0,1.0,3,"B8,G4",2,2,0,0.0,1,1.0,2,3,0,0,0,,,,0,,
8723,6561,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,"B8,G4",2,2,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8733,6561,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8748,6561,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,"A3,B8",2,2,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8755,6561,,,,1,5,1.0,0,0,0,119,0.0,1.0,6,G4,1,1,0,0.0,1,1.0,5,6,0,0,0,,,,119,,
8778,6561,,,,1,20,1.0,0,0,0,290,0.0,1.0,21,"B8,G4",2,2,0,0.0,1,1.0,20,21,0,0,0,,,,290,,
8779,6561,,,,1,2,1.0,0,0,0,0,0.0,1.0,3,G4,1,1,0,0.0,1,1.0,2,3,0,0,0,,,,0,,
8783,6561,239.2360000000004,814.0,33.0,3,5,1.0,2,0,2,85,0.0,0.3333333333333333,8,"B8,G4",2,2,0,0.0,3,0.3333333333333333,5,8,0,2,2,33.0,814.0,239.2360000000004,85,,
8791,6561,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8792,6561,,,,1,6,1.0,0,0,0,11,0.0,1.0,7,G4,1,1,0,0.0,1,1.0,6,7,0,0,0,,,,11,,
8804,6561,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8816,6561,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8820,6561,1006.3969999999936,1538.0,79.0,2,13,1.0,1,1,0,153,0.0,0.5,15,B8,1,1,0,0.0,2,0.5,13,15,1,0,1,79.0,1538.0,1006.3969999999936,153,,
8830,6561,,,,1,2,1.0,0,0,0,0,0.0,1.0,3,,0,0,0,0.0,1,1.0,2,3,0,0,0,,,,0,,
8877,6561,,,,1,2,1.0,0,0,0,0,0.0,1.0,3,G4,1,1,0,0.0,1,1.0,2,3,0,0,0,,,,0,,
8918,6561,983.2419999999915,1849.0,87.0,1,11,1.0,0,0,0,431,0.0,1.0,12,"B8,G4",2,2,0,0.0,1,1.0,11,12,0,0,0,87.0,1849.0,983.2419999999915,431,,
3454,6565,213.26900000000057,1120.0,35.0,3,2,1.0,2,2,0,99,0.0,0.3333333333333333,5,,0,0,0,0.0,3,0.3333333333333333,2,5,2,0,2,35.0,1120.0,213.26900000000057,99,,
8674,6565,1925.4649999999535,3715.0,177.0,18,28,1.0,17,16,1,669,0.0,0.05555555555555555,46,B8,1,1,0,0.0,18,0.05555555555555555,28,46,16,1,17,177.0,3715.0,1925.4649999999535,669,,
8685,6565,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,"B8,G4",2,2,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
8717,6565,1583.876999999993,2346.0,90.0,8,10,1.0,7,7,0,433,0.0,0.125,18,G4,1,1,0,0.0,8,0.125,10,18,7,0,7,90.0,2346.0,1583.876999999993,433,,
8720,6565,411.5339999999997,694.0,17.0,4,3,1.0,3,3,0,25,0.0,0.25,7,,0,0,0,0.0,4,0.25,3,7,3,0,3,17.0,694.0,411.5339999999997,25,,
8723,6565,1073.64799999998,3016.0,105.0,3,19,1.0,2,2,0,344,0.0,0.3333333333333333,22,"B8,G4",2,2,0,0.0,3,0.3333333333333333,19,22,2,0,2,105.0,3016.0,1073.64799999998,344,,
8729,6565,,,,1,18,1.0,0,0,0,490,0.0,1.0,19,B8,1,1,0,0.0,1,1.0,18,19,0,0,0,,,,490,,
8736,6565,593.9099999999968,1873.0,48.0,5,7,1.0,4,4,0,262,0.0,0.2,12,G4,1,1,0,0.0,5,0.2,7,12,4,0,4,48.0,1873.0,593.9099999999968,262,,
8744,6565,354.26099999999985,1232.0,34.0,5,2,1.0,4,4,0,102,0.0,0.2,7,G4,1,1,0,0.0,5,0.2,2,7,4,0,4,34.0,1232.0,354.26099999999985,102,,
8754,6565,2395.8309999999947,2136.0,110.0,4,37,1.0,3,1,2,654,0.0,0.25,41,"B8,G4",2,2,0,0.0,4,0.25,37,41,1,2,3,110.0,2136.0,2395.8309999999947,654,,
8760,6565,584.0409999999974,1338.0,31.0,2,6,1.0,1,1,0,198,0.0,0.5,8,,0,0,0,0.0,2,0.5,6,8,1,0,1,31.0,1338.0,584.0409999999974,198,,
8762,6565,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,G4,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8776,6565,197.9880000000005,1128.0,25.0,2,4,1.0,1,1,0,46,0.0,0.5,6,"B8,G4",2,2,0,0.0,2,0.5,4,6,1,0,1,25.0,1128.0,197.9880000000005,46,,
8791,6565,1008.110999999989,1329.0,84.0,4,9,1.0,3,3,0,102,0.0,0.25,13,G4,1,1,0,0.0,4,0.25,9,13,3,0,3,84.0,1329.0,1008.110999999989,102,,
8793,6565,3016.2499999999905,4323.0,311.0,9,15,1.0,8,0,8,460,0.0,0.1111111111111111,24,"A3,B8",2,2,0,0.0,9,0.1111111111111111,15,24,0,8,8,311.0,4323.0,3016.2499999999905,460,,
8817,6565,728.4529999999942,1256.0,31.0,4,13,1.0,3,3,0,111,0.0,0.25,17,B8,1,1,0,0.0,4,0.25,13,17,3,0,3,31.0,1256.0,728.4529999999942,111,,
8830,6565,1182.6969999999656,6076.0,207.0,3,31,1.0,2,2,0,1339,0.0,0.3333333333333333,34,,0,0,0,0.0,3,0.3333333333333333,31,34,2,0,2,207.0,6076.0,1182.6969999999656,1339,,
8889,6565,2590.8670000000143,1913.0,112.0,5,2,1.0,4,2,2,50,0.0,0.2,7,B8,1,1,0,0.0,5,0.2,2,7,2,2,4,112.0,1913.0,2590.8670000000143,50,,
8918,6565,1105.109999999995,1283.0,31.0,2,6,1.0,1,1,0,106,0.0,0.5,8,"B8,G4",2,2,0,0.0,2,0.5,6,8,1,0,1,31.0,1283.0,1105.109999999995,106,,
8632,6566,261.0450000000005,1085.0,47.0,3,4,1.0,2,2,0,36,0.0,0.3333333333333333,7,,0,0,0,0.0,3,0.3333333333333333,4,7,2,0,2,47.0,1085.0,261.0450000000005,36,,
8634,6566,275.97000000000173,1758.0,72.0,2,1,1.0,1,1,0,20,0.0,0.5,3,B8,1,1,0,0.0,2,0.5,1,3,1,0,1,72.0,1758.0,275.97000000000173,20,,
8661,6566,358.78999999999854,1331.0,54.0,3,5,1.0,2,2,0,163,0.0,0.3333333333333333,8,"B8,G4",2,2,0,0.0,3,0.3333333333333333,5,8,2,0,2,54.0,1331.0,358.78999999999854,163,,
8662,6566,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8677,6566,,,,1,8,1.0,0,0,0,563,0.0,1.0,9,,0,0,0,0.0,1,1.0,8,9,0,0,0,,,,563,,
8679,6566,,,,1,4,1.0,0,0,0,1,0.0,1.0,5,"B8,G4",2,2,0,0.0,1,1.0,4,5,0,0,0,,,,1,,
8686,6566,528.1149999999943,1940.0,105.0,6,8,1.0,5,4,1,168,0.0,0.16666666666666666,14,,0,0,0,0.0,6,0.16666666666666666,8,14,4,1,5,105.0,1940.0,528.1149999999943,168,,
8727,6566,2420.047999999972,5377.0,390.0,6,23,1.0,5,5,0,873,0.0,0.16666666666666666,29,"B8,G4",2,2,0,0.0,6,0.16666666666666666,23,29,5,0,5,390.0,5377.0,2420.047999999972,873,,
8731,6566,2058.029999999992,1933.0,87.0,16,28,1.0,15,14,1,382,0.0,0.0625,44,G4,1,1,0,0.0,16,0.0625,28,44,14,1,15,87.0,1933.0,2058.029999999992,382,,
8738,6566,1405.4049999999877,1502.0,64.0,8,11,1.0,7,6,1,163,0.0,0.125,19,G4,1,1,0,0.0,8,0.125,11,19,6,1,7,64.0,1502.0,1405.4049999999877,163,,
8740,6566,415.2659999999976,1779.0,113.0,3,5,1.0,2,2,0,172,0.0,0.3333333333333333,8,"B8,G4",2,2,0,0.0,3,0.3333333333333333,5,8,2,0,2,113.0,1779.0,415.2659999999976,172,,
8755,6566,1146.4189999999903,2027.0,118.0,8,16,1.0,7,6,1,196,0.0,0.125,24,,0,0,0,0.0,8,0.125,16,24,6,1,7,118.0,2027.0,1146.4189999999903,196,,
8764,6566,,,,1,5,1.0,0,0,0,85,0.0,1.0,6,G4,1,1,0,0.0,1,1.0,5,6,0,0,0,,,,85,,
8789,6566,1257.7569999999853,2991.0,227.0,6,32,1.0,5,4,1,1044,0.0,0.16666666666666666,38,,0,0,0,0.0,6,0.16666666666666666,32,38,4,1,5,227.0,2991.0,1257.7569999999853,1044,,
8804,6566,310.6230000000005,1170.0,29.0,4,6,1.0,3,1,2,36,0.0,0.25,10,,0,0,0,0.0,4,0.25,6,10,1,2,3,29.0,1170.0,310.6230000000005,36,,
8810,6566,,,,1,2,1.0,0,0,0,244,0.0,1.0,3,,0,0,0,0.0,1,1.0,2,3,0,0,0,,,,244,,
8819,6566,637.4369999999938,1684.0,82.0,3,7,1.0,2,2,0,114,0.0,0.3333333333333333,10,"B8,G4",2,2,0,0.0,3,0.3333333333333333,7,10,2,0,2,82.0,1684.0,637.4369999999938,114,,
5646,6571,,,,1,4,1.0,0,0,0,20,0.0,1.0,5,G4,1,1,0,0.0,1,1.0,4,5,0,0,0,,,,20,,
7223,6571,607.445999999995,2590.0,125.0,8,22,1.0,7,3,4,469,0.0,0.125,30,B8,1,1,0,0.0,8,0.125,22,30,3,4,7,125.0,2590.0,607.445999999995,469,,
8637,6571,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,B8,1,1,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8653,6571,309.2689999999995,654.0,4.0,2,0,1.0,1,1,0,63,0.0,0.5,2,G4,1,1,0,0.0,2,0.5,0,2,1,0,1,4.0,654.0,309.2689999999995,63,,
8667,6571,,,,1,0,1.0,0,0,0,0,0.0,1.0,1,,0,0,0,0.0,1,1.0,0,1,0,0,0,,,,0,,
8689,6571,252.7540000000009,865.0,36.0,2,2,1.0,1,1,0,6,0.0,0.5,4,B8,1,1,0,0.0,2,0.5,2,4,1,0,1,36.0,865.0,252.7540000000009,6,,
8715,6571,,,,1,6,1.0,0,0,0,101,0.0,1.0,7,"B8,G4",2,2,0,0.0,1,1.0,6,7,0,0,0,,,,101,,
8728,6571,1418.4829999999902,1975.0,107.0,5,21,1.0,4,3,1,313,0.0,0.2,26,"B8,G4",2,2,0,0.0,5,0.2,21,26,3,1,4,107.0,1975.0,1418.4829999999902,313,,
8735,6571,404.3469999999978,1727.0,78.0,2,4,1.0,1,0,1,37,0.0,0.5,6,"B8,G4",2,2,0,0.0,2,0.5,4,6,0,1,1,78.0,1727.0,404.3469999999978,37,,
8767,6571,,,,1,16,1.0,0,0,0,84,0.0,1.0,17,G4,1,1,0,0.0,1,1.0,16,17,0,0,0,,,,84,,
8778,6571,1349.295999999979,2735.0,140.0,2,12,1.0,1,1,0,559,0.0,0.5,14,"B8,G4",2,2,0,0.0,2,0.5,12,14,1,0,1,140.0,2735.0,1349.295999999979,559,,
8788,6571,1085.170999999992,1803.0,85.0,4,15,1.0,3,3,0,200,0.0,0.25,19,,0,0,0,0.0,4,0.25,15,19,3,0,3,85.0,1803.0,1085.170999999992,200,,
8795,6571,,,,1,13,1.0,0,0,0,534,0.0,1.0,14,,0,0,0,0.0,1,1.0,13,14,0,0,0,,,,534,,
8796,6571,,,,1,5,1.0,0,0,0,47,0.0,1.0,6,,0,0,0,0.0,1,1.0,5,6,0,0,0,,,,47,,
8797,6571,579.3699999999961,1451.0,78.0,2,6,1.0,1,1,0,266,0.0,0.5,8,H1,1,1,0,0.0,2,0.5,6,8,1,0,1,78.0,1451.0,579.3699999999961,266,,
8816,6571,285.5230000000006,1156.0,42.0,3,5,1.0,2,2,0,39,0.0,0.3333333333333333,8,G4,1,1,0,0.0,3,0.3333333333333333,5,8,2,0,2,42.0,1156.0,285.5230000000006,39,,
8878,6571,333.9009999999997,808.0,22.0,1,2,1.0,0,0,0,16,0.0,1.0,3,,0,0,0,0.0,1,1.0,2,3,0,0,0,22.0,808.0,333.9009999999997,16,,
8629,6572,985.0409999999848,2240.0,53.0,5,10,1.0,4,2,2,363,0.0,0.2,15,B8,1,1,0,0.0,5,0.2,10,15,2,2,4,53.0,2240.0,985.0409999999848,363,,
8635,6572,1724.5789999999777,3589.0,218.0,13,51,1.0,12,11,1,701,0.0,0.07692307692307693,64,,0,0,0,0.0,13,0.07692307692307693,51,64,11,1,12,218.0,3589.0,1724.5789999999777,701,,
8639,6572,1793.450999999955,4880.0,282.0,6,23,1.0,5,5,0,1080,0.0,0.16666666666666666,29,,0,0,0,0.0,6,0.16666666666666666,23,29,5,0,5,282.0,4880.0,1793.450999999955,1080,,
8640,6572,1712.6769999999765,2962.0,226.0,7,23,1.0,6,6,0,64,0.0,0.14285714285714285,30,B8,1,1,0,0.0,7,0.14285714285714285,23,30,6,0,6,226.0,2962.0,1712.6769999999765,64,,
8648,6572,503.8149999999931,2783.0,73.0,6,10,1.0,5,5,0,359,0.0,0.16666666666666666,16,B8,1,1,0,0.0,6,0.16666666666666666,10,16,5,0,5,73.0,2783.0,503.8149999999931,359,,
8663,6572,288.2210000000004,664.0,14.0,2,4,1.0,1,1,0,6,0.0,0.5,6,"B8,G4",2,2,0,0.0,2,0.5,4,6,1,0,1,14.0,664.0,288.2210000000004,6,,
8670,6572,,,,1,9,1.0,0,0,0,218,0.0,1.0,10,"B8,G4",2,2,0,0.0,1,1.0,9,10,0,0,0,,,,218,,
8722,6572,,,,1,1,1.0,0,0,0,0,0.0,1.0,2,,0,0,0,0.0,1,1.0,1,2,0,0,0,,,,0,,
8724,6572,1116.577999999988,2539.0,106.0,15,31,1.0,14,14,0,324,0.0,0.06666666666666667,46,B8,1,1,0,0.0,15,0.06666666666666667,31,46,14,0,14,106.0,2539.0,1116.577999999988,324,,
8752,6572,3521.8680000000304,2668.0,181.0,20,39,1.0,19,17,2,384,0.0,0.05,59,"B8,G4",2,2,0,0.0,20,0.05,39,59,17,2,19,181.0,2668.0,3521.8680000000304,384,,
8766,6572,1045.5999999999856,2366.0,96.0,4,20,1.0,3,2,1,407,0.0,0.25,24,B8,1,1,0,0.0,4,0.25,20,24,2,1,3,96.0,2366.0,1045.5999999999856,407,,
8783,6572,500.0349999999976,1533.0,56.0,4,7,1.0,3,3,0,227,0.0,0.25,11,B8,1,1,0,0.0,4,0.25,7,11,3,0,3,56.0,1533.0,500.0349999999976,227,,
8785,6572,1364.6339999999857,2809.0,132.0,18,52,1.0,17,12,5,320,0.0,0.05555555555555555,70,,0,0,0,0.0,18,0.05555555555555555,52,70,12,5,17,132.0,2809.0,1364.6339999999857,320,,
8786,6572,1241.060999999985,3338.0,150.0,5,32,1.0,4,3,1,888,0.0,0.2,37,B8,1,1,0,0.0,5,0.2,32,37,3,1,4,150.0,3338.0,1241.060999999985,888,,
8800,6572,,,,1,7,1.0,0,0,0,115,0.0,1.0,8,,0,0,0,0.0,1,1.0,7,8,0,0,0,,,,115,,
8806,6572,1123.4529999999786,3612.0,152.0,11,4,1.0,10,10,0,626,0.0,0.09090909090909091,15,B8,1,1,0,0.0,11,0.09090909090909091,4,15,10,0,10,152.0,3612.0,1123.4529999999786,626,,
8809,6572,348.26599999999905,937.0,24.0,3,2,1.0,2,2,0,29,0.0,0.3333333333333333,5,B8,1,1,0,0.0,3,0.3333333333333333,2,5,2,0,2,24.0,937.0,348.26599999999905,29,,
3108,6609,261.66500000000025,687.0,6.0,3,5,1.0,2,2,0,17,0.0,0.3333333333333333,8,,0,0,0,0.0,3,0.3333333333333333,5,8,2,0,2,6.0,687.0,261.66500000000025,17,,
3413,6609,379.5670000000002,1658.0,56.0,2,9,1.0,1,1,0,269,0.0,0.5,11,G4,1,1,0,0.0,2,0.5,9,11,1,0,1,56.0,1658.0,379.5670000000002,269,,
