question_id,complexity,n_classes,n_functions,loc,lloc,sloc,comments,single_comments,multi_comments,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,endmarker,name,number,string,newline,indent,dedent,lpar,rpar,lsqb,rsqb,colon,comma,semi,plus,minus,star,slash,vbar,amper,less,greater,equal,dot,percent,lbrace,rbrace,eq_equal,not_eq,less_eq,greater_eq,tilde,circumflex,lshift,rshift,dbl_star,plus_eq,minus_eq,star_eq,slash_eq,percent_eq,amper_eq,vbar_eq,circumflex_eq,lshift_eq,rshift_eq,dbl_star_eq,dbl_slash,dbl_slash_eq,at,at_eq,rarrow,ellipsis,colon_eq,op,error_token,comment,nl,encoding,number_int,number_float,kwd_and,kwd_or,kwd_not,kwd_none,kwd_false,kwd_true,kwd_as,kwd_assert,kwd_async,kwd_await,kwd_break,kwd_class,kwd_continue,kwd_def,kwd_del,kwd_if,kwd_elif,kwd_else,kwd_except,kwd_finally,kwd_for,kwd_while,kwd_import,kwd_from,kwd_global,kwd_in,kwd_is,kwd_lambda,kwd_nonlocal,kwd_pass,kwd_raise,kwd_return,kwd_try,kwd_with,kwd_yield,keyword,identifier,builtin_type,builtin_func,kwd_print,kwd_input,builtin_type_unique,builtin_func_unique,identifiers_unique,identifiers_max_len,identifiers_min_len,identifiers_mean_len
1918,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1919,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1922,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
1926,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
2412,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
2413,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
2419,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
2425,1,0,0,6,4,4,0,0,0,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297,1,,,3,4,,,6,6,,,,2,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,1,1,2,1,3,3,11,7,9.0
2426,1,0,0,19,7,6,3,3,7,3,2,4,3,6,6,9,10.0,23.264662506490403,1.5,34.89699375973561,0.007754887502163467,1.938721875540867,1,,,3,7,,,8,8,,,,,,,,2,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,2,2,1,2,4,9,5,7.0
2430,1,0,0,22,7,6,4,4,8,4,3,7,4,8,10,12,24.406371956566698,39.863137138648355,1.7142857142857142,68.33680652339717,0.013287712379549451,3.796489251299843,1,,,3,7,,,8,8,,,,1,,1,,2,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,1,1,2,2,3,5,9,5,6.8
2431,1,0,0,23,8,7,4,4,8,4,4,7,4,8,11,12,27.651484454403228,41.51317942364757,2.2857142857142856,94.88726725405158,0.01383772647454919,5.27151484744731,1,,,3,8,,,12,12,,,,3,,1,1,1,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,3,3,2,1,3,4,17,12,13.5
2439,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
2433,1,0,0,23,7,6,4,4,8,5,4,6,4,8,10,12,23.509775004326936,39.863137138648355,2.6666666666666665,106.3016990363956,0.013287712379549451,5.905649946466422,1,,,2,7,,,10,10,,,,3,,1,1,1,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,3,3,1,1,3,3,17,10,13.333333333333334
2434,1,0,0,23,9,8,3,3,8,4,2,10,5,10,12,15,35.219280948873624,53.77443751081735,1.0,53.77443751081735,0.017924812503605784,2.987468750600964,1,,,4,9,,,10,10,,,,,,2,,3,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,,1,3,1,2,7,6,2,4.142857142857143
2437,1,0,0,19,6,5,3,3,8,3,3,5,3,6,8,9,16.36452797660028,27.0,1.8,48.6,0.009,2.7,1,,,3,6,,,7,7,,,,1,,,1,1,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,1,1,2,1,3,4,15,9,11.75
2438,1,0,0,18,5,4,3,3,8,3,1,4,2,4,5,6,8.0,13.931568569324174,0.5,6.965784284662087,0.004643856189774725,0.3869880158145604,1,,,3,5,,,6,6,,,,,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,1,2,1,2,3,12,5,9.0
2436,1,0,0,25,10,9,4,4,8,4,3,11,6,12,14,18,42.808635307173745,68.53238859703687,1.6363636363636365,112.14390861333307,0.022844129532345624,6.23021714518517,1,,,3,10,,,9,9,,,,1,,2,,3,1,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,2,1,1,2,1,3,8,10,2,5.875
2435,1,0,0,23,8,7,4,4,8,4,3,7,5,10,10,15,24.406371956566698,49.82892142331044,2.142857142857143,106.77626019280808,0.016609640474436815,5.932014455156004,1,,,2,8,,,9,9,,,,2,,,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,2,2,1,1,3,5,16,5,9.0
2429,1,0,0,24,8,7,4,4,9,4,2,8,4,8,10,12,26.0,39.863137138648355,1.0,39.863137138648355,0.013287712379549451,2.2146187299249087,1,,,3,8,,,7,7,,,,,,2,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,,1,2,1,2,6,19,5,12.0
2442,2,0,0,8,6,6,0,0,0,2,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052,1,,,3,6,2,2,4,4,,,2,,,,,,,,,,,3,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,,1,1,1,2,2,8,3,5.5
2443,3,0,0,17,12,12,0,0,0,5,5,18,13,26,23,39,86.66829050039843,176.41891628622352,3.611111111111111,637.0683088113627,0.05880630542874117,35.392683822853485,1,,,,12,2,2,12,12,,,2,2,,,2,5,2,,,,,8,2,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,10,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,3,2,1,3,2,3,9,18,1,6.666666666666667
2445,2,0,0,12,8,8,0,0,0,4,5,10,7,14,15,21,44.82892142331043,82.0447025077789,3.5,287.15645877722613,0.02734823416925963,15.953136598734785,1,,,3,8,2,2,6,6,,,2,1,,1,1,2,2,,,,,5,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,1,1,1,2,1,3,4,16,6,10.25
2446,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
2447,2,0,0,11,9,9,0,0,0,2,3,6,5,10,9,15,20.264662506490406,47.548875021634686,2.5,118.87218755408671,0.01584962500721156,6.604010419671484,1,,,4,9,2,2,9,9,,,2,2,,2,2,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,4,2,1,2,2,3,5,9,5,6.4
2452,7,0,0,13,11,11,0,0,0,2,7,12,10,20,19,30,62.67103446305711,127.43782540330756,5.833333333333333,743.3873148526274,0.042479275134435855,41.29929526959041,1,,,6,11,4,4,13,13,,,4,,,,,,1,,,2,1,3,,,,,,,1,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11,2,,4,2,1,2,3,6,3,4.333333333333333
2453,5,0,0,13,11,11,0,0,0,2,4,11,10,20,15,30,46.053747805010275,117.20671786825557,3.6363636363636362,426.2062467936566,0.03906890595608519,23.67812482186981,1,,,2,11,4,4,10,10,,,4,1,,1,2,3,,,,,,6,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,2,1,1,2,2,3,3,10,5,7.666666666666667
2454,6,0,0,13,12,12,0,0,0,1,8,18,11,22,26,33,99.05865002596161,155.11451069865606,4.888888888888889,758.3376078600963,0.05170483689955202,42.12986710333868,1,,,7,12,4,4,16,16,,,4,2,,,2,2,,,,1,1,4,3,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,16,1,2,4,2,1,3,4,10,4,6.25
2455,3,0,0,12,10,10,0,0,0,2,2,7,5,10,9,15,21.651484454403228,47.548875021634686,1.4285714285714286,67.92696431662098,0.01584962500721156,3.7737202398122767,1,,,2,10,4,4,8,8,,,4,1,,,,3,,,,,,5,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,2,1,1,2,2,3,3,7,5,5.666666666666667
2456,4,0,0,24,11,10,2,2,8,4,5,10,7,14,15,21,44.82892142331043,82.0447025077789,3.5,287.15645877722613,0.02734823416925963,15.953136598734785,1,,,3,11,3,3,11,11,,,3,1,,,1,2,1,,,,,6,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,2,1,1,2,1,3,4,11,8,9.25
2457,4,0,0,25,14,13,2,2,8,2,2,8,6,12,10,18,26.0,59.794705707972525,1.5,89.69205856195879,0.019931568569324175,4.9828921423310435,1,,,7,14,4,4,11,11,,,4,,,,,3,,,,,,5,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,1,,4,2,1,2,4,9,5,6.25
2458,4,0,0,19,15,15,0,0,0,4,5,13,9,18,18,27,59.715356810271004,112.58797503894243,3.4615384615384617,389.7276059040315,0.03752932501298081,21.651533661335083,1,,,2,15,6,6,11,11,,,6,1,,1,1,2,2,,,,,8,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,2,1,1,2,2,3,5,13,5,9.0
2459,5,0,0,34,18,17,4,4,8,5,4,16,10,20,20,30,72.0,129.65784284662087,2.5,324.14460711655215,0.043219280948873624,18.00803372869734,1,,,4,18,4,4,15,15,,,4,1,,2,,3,1,,,,,12,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25,3,1,1,3,1,3,9,10,2,5.888888888888889
2460,3,0,0,24,12,11,2,2,8,3,5,7,5,10,12,15,31.26112492884004,53.77443751081735,3.5714285714285716,192.0515625386334,0.017924812503605784,10.6695312521463,1,,,6,12,4,4,10,10,,,4,,,,1,1,1,,,1,,4,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,2,,3,2,1,2,4,15,9,11.75
2461,6,0,0,23,11,10,2,2,8,3,4,12,11,22,16,33,51.01955000865388,132.0,3.6666666666666665,484.0,0.044,26.88888888888889,1,,,2,11,4,4,7,7,,,4,1,,,,4,,,,,2,5,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,1,1,1,1,1,3,2,10,5,7.5
2471,7,0,0,31,20,19,1,1,7,4,4,9,7,15,13,22,36.52932501298081,81.40967379910403,3.3333333333333335,271.36557933034675,0.027136557933034676,15.075865518352597,1,,,16,20,7,7,17,17,,,7,11,,,,,,,,4,1,6,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,20,2,,6,2,2,2,3,1,1,1.0
2472,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
2473,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,1,4,4,4.0
2474,3,0,0,18,13,13,1,1,0,4,6,24,17,34,30,51,125.5488750216347,250.25142037603445,4.25,1063.5685365981465,0.08341714012534482,59.08714092211925,1,,,7,12,1,1,14,14,2,2,2,8,,6,1,2,,,,1,,9,,2,1,1,,,,,,,,,,1,,,,,,,,,,,4,,,,,,,,,,,,13,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,27,4,1,1,3,2,3,10,10,1,2.4
2488,11,0,0,30,20,19,1,1,7,3,6,19,17,34,25,51,96.22039775975506,236.83666567851094,5.368421052631579,1271.438942063585,0.07894555522617032,70.63549678131028,1,,,5,20,8,8,6,6,,,8,3,,1,,1,1,,,,5,8,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,23,1,1,3,1,1,3,3,8,1,4.0
2487,16,0,0,46,36,35,1,1,7,3,5,24,26,54,29,80,121.64874049174458,388.6384796102058,5.625,2186.091447807408,0.1295461598700686,121.44952487818932,1,,,10,36,14,14,16,16,,,14,7,,8,,,,,,,,18,,,,,9,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,47,3,,3,3,1,2,6,3,2,2.6666666666666665
2489,18,0,0,28,24,24,0,0,0,4,9,27,24,51,36,75,156.9112875713945,387.7443751081734,8.5,3295.827188419474,0.12924812503605781,183.10151046774857,1,,,16,24,10,10,10,10,,,10,5,,,,1,1,,,1,1,11,1,,,,10,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,35,1,1,3,2,1,3,4,7,5,5.5
2495,3,0,0,14,8,8,3,3,0,3,4,6,4,7,10,11,23.509775004326936,36.541209043760986,2.3333333333333335,85.26282110210897,0.012180403014586996,4.736823394561609,1,,,2,8,3,3,7,7,,,3,,,,1,,,,,,,4,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,2,,1,2,1,2,2,8,3,5.5
2496,2,0,0,9,6,6,2,2,0,1,3,4,3,5,7,8,12.75488750216347,22.458839376460833,1.875,42.11032383086406,0.007486279792153611,2.3394624350480036,1,,,,6,1,1,6,6,,,1,,,1,1,,,,,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,2,,1,2,1,2,2,4,3,3.5
2497,2,0,0,14,10,10,3,2,0,2,3,6,4,8,9,12,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751,1,,,,10,1,1,7,7,,,1,1,,1,,1,,,,1,,7,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,2,1,1,2,2,3,6,5,2,4.166666666666667
2498,2,0,0,13,10,10,0,0,0,3,4,11,8,16,15,24,46.053747805010275,93.76537429460444,2.909090909090909,272.7719979479402,0.03125512476486815,15.153999885996676,1,,,,10,1,1,10,10,,,1,,,3,,2,2,,,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,4,,1,4,2,2,5,5,3,4.2
2499,2,0,0,10,8,8,0,0,0,2,4,7,5,10,11,15,27.651484454403228,51.89147427955947,2.857142857142857,148.26135508445563,0.01729715809318649,8.236741949136423,1,,,,8,1,1,8,8,,,1,1,,,1,,1,,,1,,3,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,1,1,1,1,1,3,5,9,1,3.8
2505,2,0,0,11,9,9,0,0,0,2,6,15,12,23,21,35,74.11313393845472,153.73110979725664,4.6,707.1631050673805,0.05124370326575221,39.286839170410026,1,,,,9,1,1,12,12,,,1,1,,4,1,4,1,,,1,,6,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,1,2,1,2,1,4,6,9,1,3.3333333333333335
2508,3,0,0,15,13,13,0,0,0,2,7,15,14,28,22,42,78.25484338853101,187.29612798276648,6.533333333333333,1223.6680361540743,0.06243204266092216,67.98155756411523,1,,,,13,3,3,10,10,,,3,1,,2,1,2,2,,,1,,5,,1,,,1,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,1,1,1,1,1,3,5,7,1,3.0
2502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
2503,3,0,0,14,12,12,0,0,0,2,6,10,9,18,16,27,48.72905595320056,108.0,5.4,583.2,0.036,32.400000000000006,1,,,,12,3,3,6,6,,,3,1,,,,,2,,,1,,4,,1,,,1,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,9,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,1,1,1,1,1,3,4,7,1,3.5
2504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
2506,4,0,0,17,13,13,0,0,0,4,7,13,9,18,20,27,67.75720079023742,116.69205856195879,4.846153846153846,565.5076684156464,0.03889735285398626,31.417092689758135,1,,,2,13,3,3,10,10,,,3,,,1,1,1,1,,,,1,6,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,6,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,3,,3,3,2,2,5,11,5,8.4
2507,4,0,0,14,12,12,0,0,0,2,8,13,9,18,21,27,72.10571633583419,118.59257041502654,5.538461538461538,656.8203899909162,0.03953085680500885,36.49002166616201,1,,,2,12,3,3,11,11,,,3,,,2,1,1,1,,,1,1,6,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,3,,3,3,2,2,4,9,2,5.0
2525,3,0,0,12,9,9,0,0,0,3,4,6,5,10,10,15,23.509775004326936,49.82892142331044,3.3333333333333335,166.09640474436813,0.016609640474436815,9.227578041353786,1,,,1,9,2,2,6,6,,,2,1,,,,,,,,,,3,,1,,,1,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,1,,2,1,1,2,3,15,1,5.666666666666667
2527,4,0,0,13,12,12,0,0,0,1,4,6,6,12,10,18,23.509775004326936,59.794705707972525,4.0,239.1788228318901,0.019931568569324175,13.28771237954945,1,,,2,12,4,4,5,5,,,4,,,,,,,,,1,,3,,1,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,1,,3,1,1,2,3,6,1,3.6666666666666665
2526,7,0,0,24,20,20,0,0,0,4,5,11,13,26,16,39,49.663388279447084,156.0,5.909090909090909,921.8181818181819,0.052,51.21212121212122,1,,,2,20,6,6,12,12,,,6,,,,,,,,,2,,6,,2,,,4,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,8,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,26,2,,4,2,1,2,5,19,1,9.4
2528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
2518,3,0,0,8,7,7,0,0,0,1,6,7,6,12,13,18,35.161259458730164,66.60791492653966,5.142857142857143,342.5549910507754,0.022202638308846556,19.03083283615419,1,,,,7,3,3,5,5,,,3,,,1,,1,,,,,,3,,1,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,1,,1,1,1,2,1,1,1,1.0
2517,2,0,0,12,9,9,0,0,0,3,6,10,6,12,16,18,48.72905595320056,72.0,3.6,259.2,0.024,14.399999999999999,1,,,2,9,1,1,6,6,,,1,3,,,1,1,1,,,,1,5,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,1,2,1,1,3,4,2,1,1.25
2519,3,0,0,15,12,12,0,0,0,3,3,6,4,8,9,12,20.264662506490406,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751,1,,,,12,2,2,9,9,,,2,,,,,,,,,,,5,,,,,,,,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,3,,1,3,1,2,5,27,8,17.4
2520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
2521,2,0,0,15,11,11,0,0,0,4,4,10,9,18,14,27,41.219280948873624,102.7985828955553,3.6,370.07489842399906,0.03426619429851843,20.559716579111058,1,,,,11,1,1,6,6,,,1,1,,1,,2,1,,,,,5,,,,,,,1,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,6,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,1,1,1,1,1,3,5,11,1,4.8
2522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
2523,2,0,0,24,22,22,0,0,0,2,6,22,17,34,28,51,113.61727061434748,245.1751010249378,4.636363636363637,1136.7209229338025,0.08172503367497927,63.15116238521125,1,,,,22,1,1,11,11,,,1,1,,3,2,4,3,,,1,,20,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,10,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,1,1,1,1,1,3,11,2,1,1.4545454545454546
